"Flow_well","Hydr_gradient","Hydr_conductivity","Aqu_thickness","Cone"
5.78705,0.006,0.0017,25,0.2398324
5.78705,0.006,0.0035,25,0.1168237
5.78705,0.006,0.005,25,0.08161064
5.78705,0.006,0.007,25,0.05821552
5.78705,0.006,0.014,25,0.02897206
8.680575,0.006,0.0035,25,0.1750012
8.680575,0.006,0.005,25,0.1226475
8.680575,0.006,0.007,25,0.08745944
8.680575,0.006,0.014,25,0.04359378
8.680575,0.006,0.029,25,0.02090494
8.680575,0.006,0.058,25,0.01031626
11.5741,0.006,0.0017,25,0.4773447
11.5741,0.006,0.0035,25,0.233045
11.5741,0.006,0.005,25,0.1633764
11.5741,0.006,0.007,25,0.1168237
11.5741,0.006,0.014,25,0.05821552
11.5741,0.006,0.029,25,0.02796367
17.36115,0.006,0.0035,25,0.3487339
17.36115,0.006,0.005,25,0.2446378
17.36115,0.006,0.007,25,0.1750012
17.36115,0.006,0.014,25,0.08745944
17.36115,0.006,0.029,25,0.0420812
17.36115,0.006,0.058,25,0.02090494
23.1482,0.006,0.0035,25,0.4638951
23.1482,0.006,0.005,25,0.3256385
23.1482,0.006,0.007,25,0.233045
23.1482,0.006,0.014,25,0.1168237
23.1482,0.006,0.029,25,0.05619869
23.1482,0.006,0.058,25,0.02796367
34.7223,0.006,0.0035,25,0.6926538
34.7223,0.006,0.005,25,0.4868645
34.7223,0.006,0.007,25,0.3487339
34.7223,0.006,0.014,25,0.1750012
34.7223,0.006,0.029,25,0.0844342
34.7223,0.006,0.058,25,0.0420812
46.2964,0.006,0.005,25,0.6470675
46.2964,0.006,0.007,25,0.4638951
46.2964,0.006,0.014,25,0.233045
46.2964,0.006,0.029,25,0.1128065
46.2964,0.006,0.058,25,0.05619869
69.4446,0.006,0.007,25,0.6926538
69.4446,0.006,0.014,25,0.3487339
69.4446,0.006,0.029,25,0.1689891
69.4446,0.006,0.058,25,0.0844342
92.5928,0.006,0.014,25,0.4638951
92.5928,0.006,0.029,25,0.2250469
92.5928,0.006,0.058,25,0.1128065
115.741,0.006,0.014,25,0.5785335
115.741,0.006,0.029,25,0.2809806
115.741,0.006,0.058,25,0.1409134
144.67625,0.006,0.029,25,0.3507238
144.67625,0.006,0.058,25,0.1760031
173.6115,0.006,0.029,25,0.420275
173.6115,0.006,0.058,25,0.2110441
202.54675,0.006,0.029,25,0.4896352
202.54675,0.006,0.058,25,0.2460365
231.482,0.006,0.029,25,0.5588053
231.482,0.006,0.058,25,0.2809806
289.3525,0.006,0.029,25,0.6965797
289.3525,0.006,0.058,25,0.3507238
347.223,0.006,0.058,25,0.420275
405.0935,0.006,0.058,25,0.4896352
462.964,0.006,0.058,25,0.5588053
520.8345,0.006,0.058,25,0.6277865
578.705,0.006,0.058,25,0.6965797
0.1736115,0.006,0.00021,30,0.04863357
0.1736115,0.006,0.00042,30,0.02414745
0.1736115,0.006,0.00085,30,0.01183215
0.578705,0.006,0.00021,30,0.1625695
0.578705,0.006,0.00042,30,0.08099535
0.578705,0.006,0.00085,30,0.03994694
0.578705,0.006,0.0017,30,0.0198494
1.15741,0.006,0.00021,30,0.3242011
1.15741,0.006,0.00042,30,0.162123
1.15741,0.006,0.00085,30,0.08011019
1.15741,0.006,0.0017,30,0.0399196
1.15741,0.006,0.0035,30,0.0192794
1.15741,0.006,0.005,30,0.01343023
1.736115,0.006,0.00021,30,0.4849751
1.736115,0.006,0.00042,30,0.2428252
1.736115,0.006,0.00085,30,0.1203683
1.736115,0.006,0.0017,30,0.05998741
1.736115,0.006,0.0035,30,0.02902963
1.736115,0.006,0.007,30,0.01440438
2.31482,0.006,0.00021,30,0.6449006
2.31482,0.006,0.00042,30,0.323313
2.31482,0.006,0.00085,30,0.1603615
2.31482,0.006,0.0017,30,0.08005552
2.31482,0.006,0.0035,30,0.03877818
2.31482,0.006,0.005,30,0.02707996
2.31482,0.006,0.007,30,0.0192794
3.47223,0.006,0.00042,30,0.4836499
3.47223,0.006,0.00085,30,0.2401898
3.47223,0.006,0.0017,30,0.1202865
3.47223,0.006,0.0035,30,0.05827525
3.47223,0.006,0.005,30,0.04072787
3.47223,0.006,0.007,30,0.02902963
3.47223,0.006,0.014,30,0.01440438
5.78705,0.006,0.00085,30,0.3992183
5.78705,0.006,0.0017,30,0.2001661
5.78705,0.006,0.0035,30,0.09727007
5.78705,0.006,0.005,30,0.06802392
5.78705,0.006,0.007,30,0.04852113
5.78705,0.006,0.014,30,0.0241555
5.78705,0.006,0.029,30,0.01154884
8.680575,0.006,0.00085,30,0.5968374
8.680575,0.006,0.0017,30,0.2997203
8.680575,0.006,0.0035,30,0.1460049
8.680575,0.006,0.005,30,0.1021444
8.680575,0.006,0.007,30,0.07289827
8.680575,0.006,0.014,30,0.03634102
8.680575,0.006,0.029,30,0.01743102
11.5741,0.006,0.0017,30,0.3989484
11.5741,0.006,0.0035,30,0.1944938
11.5741,0.006,0.005,30,0.1362978
11.5741,0.006,0.007,30,0.09727007
11.5741,0.006,0.014,30,0.04852113
11.5741,0.006,0.029,30,0.02331509
11.5741,0.006,0.058,30,0.01154884
17.36115,0.006,0.0017,30,0.5964352
17.36115,0.006,0.0035,30,0.2912393
17.36115,0.006,0.005,30,0.2041822
17.36115,0.006,0.007,30,0.1460049
17.36115,0.006,0.014,30,0.07289827
17.36115,0.006,0.029,30,0.03508044
17.36115,0.006,0.058,30,0.01743102
23.1482,0.006,0.0035,30,0.3876769
23.1482,0.006,0.005,30,0.2719149
23.1482,0.006,0.007,30,0.1944938
23.1482,0.006,0.014,30,0.09727007
23.1482,0.006,0.029,30,0.04684598
23.1482,0.006,0.058,30,0.02331509
34.7223,0.006,0.0035,30,0.5796362
34.7223,0.006,0.005,30,0.4069277
34.7223,0.006,0.007,30,0.2912393
34.7223,0.006,0.014,30,0.1460049
34.7223,0.006,0.029,30,0.07037705
34.7223,0.006,0.058,30,0.03508044
46.2964,0.006,0.005,30,0.5413415
46.2964,0.006,0.007,30,0.3876769
46.2964,0.006,0.014,30,0.1944938
46.2964,0.006,0.029,30,0.09390843
46.2964,0.006,0.058,30,0.04684598
69.4446,0.006,0.007,30,0.5796362
69.4446,0.006,0.014,30,0.2912393
69.4446,0.006,0.029,30,0.1409844
69.4446,0.006,0.058,30,0.07037705
92.5928,0.006,0.014,30,0.3876769
92.5928,0.006,0.029,30,0.1878102
92.5928,0.006,0.058,30,0.09390843
115.741,0.006,0.014,30,0.4838086
115.741,0.006,0.029,30,0.2345638
115.741,0.006,0.058,30,0.1175443
144.67625,0.006,0.014,30,0.6035459
144.67625,0.006,0.029,30,0.2929046
144.67625,0.006,0.058,30,0.1468416
173.6115,0.006,0.029,30,0.3511332
173.6115,0.006,0.058,30,0.1761106
202.54675,0.006,0.029,30,0.4092502
202.54675,0.006,0.058,30,0.2053513
231.482,0.006,0.029,30,0.4672559
231.482,0.006,0.058,30,0.2345638
289.3525,0.006,0.029,30,0.5829352
289.3525,0.006,0.058,30,0.2929046
347.223,0.006,0.029,30,0.6981746
347.223,0.006,0.058,30,0.3511332
405.0935,0.006,0.058,30,0.4092502
462.964,0.006,0.058,30,0.4672559
520.8345,0.006,0.058,30,0.5251507
578.705,0.006,0.058,30,0.5829352
636.5755,0.006,0.058,30,0.6406097
694.446,0.006,0.058,30,0.6981746
0.1736115,0.008,0.00021,4,0.3298652
0.1736115,0.008,0.00042,4,0.1744508
0.1736115,0.008,0.00085,4,0.08518196
0.1736115,0.008,0.0017,4,0.0515502
0.1736115,0.008,0.005,4,0.02183673
0.1736115,0.008,0.007,4,0.01746226
0.1736115,0.008,0.014,4,0.01199459
0.578705,0.008,0.00042,4,0.5484813
0.578705,0.008,0.00085,4,0.2861751
0.578705,0.008,0.0017,4,0.1435349
0.578705,0.008,0.005,4,0.05756033
0.578705,0.008,0.007,4,0.04297895
0.578705,0.008,0.029,4,0.0153252
0.578705,0.008,0.058,4,0.01092656
1.15741,0.008,0.00085,4,0.5428523
1.15741,0.008,0.0017,4,0.2859844
1.15741,0.008,0.0035,4,0.1394096
1.15741,0.008,0.005,4,0.09688562
1.15741,0.008,0.014,4,0.04297895
1.15741,0.008,0.029,4,0.0241245
1.15741,0.008,0.058,4,0.0153252
1.736115,0.008,0.00085,4,0.7734735
1.736115,0.008,0.0017,4,0.4023903
1.736115,0.008,0.0035,4,0.2093057
1.736115,0.008,0.005,4,0.1464536
1.736115,0.008,0.007,4,0.104004
1.736115,0.008,0.014,4,0.06120561
1.736115,0.008,0.029,4,0.03292357
2.31482,0.008,0.0017,4,0.5425043
2.31482,0.008,0.0035,4,0.2780152
2.31482,0.008,0.005,4,0.1954227
2.31482,0.008,0.007,4,0.1394096
2.31482,0.008,0.029,4,0.04172157
2.31482,0.008,0.058,4,0.0241245
3.47223,0.008,0.0017,4,0.7729891
3.47223,0.008,0.0035,4,0.3915129
3.47223,0.008,0.005,4,0.2916182
3.47223,0.008,0.007,4,0.2093057
3.47223,0.008,0.014,4,0.104004
3.47223,0.008,0.029,4,0.05932012
3.47223,0.008,0.058,4,0.03292357
5.78705,0.008,0.0035,4,0.6507445
5.78705,0.008,0.005,4,0.4716788
5.78705,0.008,0.007,4,0.3291016
5.78705,0.008,0.014,4,0.1745085
5.78705,0.008,0.029,4,0.08310425
5.78705,0.008,0.058,4,0.05052115
8.680575,0.008,0.005,4,0.6809303
8.680575,0.008,0.007,4,0.4967222
8.680575,0.008,0.014,4,0.2609469
8.680575,0.008,0.029,4,0.1260163
8.680575,0.008,0.058,4,0.0725184
11.5741,0.008,0.007,4,0.6507445
11.5741,0.008,0.014,4,0.3291016
11.5741,0.008,0.029,4,0.1684787
11.5741,0.008,0.058,4,0.08310425
17.36115,0.008,0.014,4,0.4967222
17.36115,0.008,0.029,4,0.2520901
17.36115,0.008,0.058,4,0.1260163
23.1482,0.008,0.014,4,0.6507445
23.1482,0.008,0.029,4,0.3182572
23.1482,0.008,0.058,4,0.1684787
34.7223,0.008,0.029,4,0.4870386
34.7223,0.008,0.058,4,0.2520901
46.2964,0.008,0.029,4,0.6298098
46.2964,0.008,0.058,4,0.3182572
69.4446,0.008,0.058,4,0.4870386
92.5928,0.008,0.058,4,0.6298098
115.741,0.008,0.058,4,0.7567063
0.1736115,0.008,0.00021,6,0.2388263
0.1736115,0.008,0.00042,6,0.1198545
0.1736115,0.008,0.00085,6,0.05878852
0.1736115,0.008,0.0017,6,0.02867515
0.1736115,0.008,0.0035,6,0.01321083
0.578705,0.008,0.00021,6,0.7404276
0.578705,0.008,0.00042,6,0.3924357
0.578705,0.008,0.00085,6,0.1968508
0.578705,0.008,0.0017,6,0.09884501
0.578705,0.008,0.0035,6,0.04729793
0.578705,0.008,0.007,6,0.02294152
0.578705,0.008,0.014,6,0.01077715
1.15741,0.008,0.00042,6,0.7385063
1.15741,0.008,0.0017,6,0.1967184
1.15741,0.008,0.005,6,0.06677631
1.15741,0.008,0.007,6,0.04729793
1.15741,0.008,0.014,6,0.02294152
1.15741,0.008,0.029,6,0.0103565
1.736115,0.008,0.00085,6,0.55636
1.736115,0.008,0.0017,6,0.2931277
1.736115,0.008,0.0035,6,0.1437521
1.736115,0.008,0.005,6,0.1008638
1.736115,0.008,0.007,6,0.07164594
1.736115,0.008,0.014,6,0.0351239
1.736115,0.008,0.029,6,0.01623311
2.31482,0.008,0.00085,6,0.7309199
2.31482,0.008,0.0017,6,0.3880276
2.31482,0.008,0.0035,6,0.1911884
2.31482,0.008,0.005,6,0.1342202
2.31482,0.008,0.014,6,0.04729793
2.31482,0.008,0.029,6,0.02210987
2.31482,0.008,0.058,6,0.0103565
3.47223,0.008,0.0017,6,0.5559986
3.47223,0.008,0.0035,6,0.2849619
3.47223,0.008,0.005,6,0.2006313
3.47223,0.008,0.007,6,0.1437521
3.47223,0.008,0.014,6,0.07164594
3.47223,0.008,0.029,6,0.03385524
3.47223,0.008,0.058,6,0.01623311
5.78705,0.008,0.0035,6,0.4541722
5.78705,0.008,0.005,6,0.3313102
5.78705,0.008,0.007,6,0.2382565
5.78705,0.008,0.014,6,0.1198941
5.78705,0.008,0.029,6,0.0573729
5.78705,0.008,0.058,6,0.02798783
8.680575,0.008,0.0035,6,0.6687758
8.680575,0.008,0.005,6,0.4759651
8.680575,0.008,0.007,6,0.3543521
8.680575,0.008,0.014,6,0.1793641
8.680575,0.008,0.029,6,0.08675862
8.680575,0.008,0.058,6,0.04268024
11.5741,0.008,0.005,6,0.6264321
11.5741,0.008,0.007,6,0.4541722
11.5741,0.008,0.014,6,0.2382565
11.5741,0.008,0.029,6,0.1161444
11.5741,0.008,0.058,6,0.0573729
17.36115,0.008,0.007,6,0.6687758
17.36115,0.008,0.014,6,0.3543521
17.36115,0.008,0.029,6,0.173239
17.36115,0.008,0.058,6,0.08675862
23.1482,0.008,0.014,6,0.4541722
23.1482,0.008,0.029,6,0.2301673
23.1482,0.008,0.058,6,0.1161444
34.7223,0.008,0.014,6,0.6687758
34.7223,0.008,0.029,6,0.3424448
34.7223,0.008,0.058,6,0.173239
46.2964,0.008,0.029,6,0.4390978
46.2964,0.008,0.058,6,0.2301673
69.4446,0.008,0.029,6,0.6469088
69.4446,0.008,0.058,6,0.3424448
92.5928,0.008,0.029,6,0.85193
92.5928,0.008,0.058,6,0.4390978
115.741,0.008,0.058,6,0.5438602
144.67625,0.008,0.058,6,0.6724131
173.6115,0.008,0.058,6,0.8017453
0.1736115,0.008,0.00021,8,0.1809192
0.1736115,0.008,0.00042,8,0.09027689
0.1736115,0.008,0.00085,8,0.0441265
0.1736115,0.008,0.0017,8,0.02153386
0.578705,0.008,0.00021,8,0.5786086
0.578705,0.008,0.00042,8,0.2987367
0.578705,0.008,0.00085,8,0.148945
0.578705,0.008,0.0035,8,0.03550898
0.578705,0.008,0.005,8,0.02454557
0.578705,0.008,0.007,8,0.01723827
1.15741,0.008,0.00042,8,0.5770708
1.15741,0.008,0.00085,8,0.2955358
1.15741,0.008,0.0017,8,0.1488443
1.15741,0.008,0.0035,8,0.07203983
1.15741,0.008,0.007,8,0.03550898
1.15741,0.008,0.014,8,0.01723827
1.736115,0.008,0.00042,8,0.8509941
1.736115,0.008,0.00085,8,0.4395148
1.736115,0.008,0.0017,8,0.222423
1.736115,0.008,0.0035,8,0.1085744
1.736115,0.008,0.005,8,0.07569327
1.736115,0.008,0.007,8,0.05377264
1.736115,0.008,0.014,8,0.02637229
1.736115,0.008,0.029,8,0.01220063
2.31482,0.008,0.00085,8,0.5710005
2.31482,0.008,0.0017,8,0.2953381
2.31482,0.008,0.0035,8,0.1446391
2.31482,0.008,0.005,8,0.1012675
2.31482,0.008,0.007,8,0.07203983
2.31482,0.008,0.014,8,0.03550898
2.31482,0.008,0.029,8,0.01660845
3.47223,0.008,0.00085,8,0.8421738
3.47223,0.008,0.0017,8,0.4392234
3.47223,0.008,0.0035,8,0.2161716
3.47223,0.008,0.005,8,0.1518208
3.47223,0.008,0.007,8,0.1085744
3.47223,0.008,0.014,8,0.05377264
3.47223,0.008,0.029,8,0.02542744
3.47223,0.008,0.058,8,0.01220063
5.78705,0.008,0.0017,8,0.707199
5.78705,0.008,0.0035,8,0.3573649
5.78705,0.008,0.005,8,0.2517018
5.78705,0.008,0.007,8,0.1804845
5.78705,0.008,0.014,8,0.09030709
5.78705,0.008,0.029,8,0.04306441
5.78705,0.008,0.058,8,0.02101823
8.680575,0.008,0.0035,8,0.5304559
8.680575,0.008,0.005,8,0.3748418
8.680575,0.008,0.007,8,0.2694085
8.680575,0.008,0.014,8,0.1356528
11.5741,0.008,0.0035,8,0.6879119
11.5741,0.008,0.005,8,0.4961331
11.5741,0.008,0.007,8,0.3573649
11.5741,0.008,0.014,8,0.1804845
11.5741,0.008,0.058,8,0.04306441
17.36115,0.008,0.005,8,0.7208306
17.36115,0.008,0.007,8,0.5304559
17.36115,0.008,0.014,8,0.2694085
17.36115,0.008,0.029,8,0.1310008
23.1482,0.008,0.007,8,0.6879119
23.1482,0.008,0.014,8,0.3573649
23.1482,0.008,0.029,8,0.1743155
34.7223,0.008,0.014,8,0.5304559
34.7223,0.008,0.029,8,0.2602547
34.7223,0.008,0.058,8,0.1310008
46.2964,0.008,0.014,8,0.6879119
46.2964,0.008,0.029,8,0.3452897
46.2964,0.008,0.058,8,0.1743155
69.4446,0.008,0.029,8,0.5127209
69.4446,0.008,0.058,8,0.2602547
92.5928,0.008,0.029,8,0.6651353
92.5928,0.008,0.058,8,0.3452897
115.741,0.008,0.029,8,0.8233169
115.741,0.008,0.058,8,0.4294391
173.6115,0.008,0.058,8,0.625129
202.54675,0.008,0.058,8,0.724795
231.482,0.008,0.058,8,0.8233169
0.1736115,0.008,0.00021,10,0.145447
0.1736115,0.008,0.00042,10,0.07225208
0.1736115,0.008,0.00085,10,0.03532489
0.1736115,0.008,0.0017,10,0.01725127
0.578705,0.008,0.00021,10,0.4772266
0.578705,0.008,0.00042,10,0.240701
0.578705,0.008,0.00085,10,0.1196313
0.578705,0.008,0.0035,10,0.02842661
0.578705,0.008,0.007,10,0.01381069
1.15741,0.008,0.00042,10,0.475942
1.15741,0.008,0.00085,10,0.2381066
1.15741,0.008,0.0017,10,0.1195494
1.15741,0.008,0.0035,10,0.05765954
1.15741,0.008,0.005,10,0.0401197
1.15741,0.008,0.007,10,0.02842661
1.15741,0.008,0.014,10,0.01381069
1.736115,0.008,0.00042,10,0.6980927
1.736115,0.008,0.00085,10,0.3551599
1.736115,0.008,0.0017,10,0.1789464
1.736115,0.008,0.0035,10,0.08689298
1.736115,0.008,0.005,10,0.06058287
1.736115,0.008,0.007,10,0.04304306
1.736115,0.008,0.014,10,0.02111826
2.31482,0.008,0.00085,10,0.4708722
2.31482,0.008,0.0017,10,0.2379463
2.31482,0.008,0.0035,10,0.1161265
2.31482,0.008,0.005,10,0.08104627
2.31482,0.008,0.007,10,0.05765954
2.31482,0.008,0.014,10,0.02842661
2.31482,0.008,0.029,10,0.01330694
3.47223,0.008,0.00085,10,0.6907362
3.47223,0.008,0.0017,10,0.3549223
3.47223,0.008,0.0035,10,0.1738967
3.47223,0.008,0.005,10,0.121997
3.47223,0.008,0.007,10,0.08689298
3.47223,0.008,0.014,10,0.04304306
3.47223,0.008,0.029,10,0.02036223
5.78705,0.008,0.0017,10,0.5848863
5.78705,0.008,0.0035,10,0.2882835
5.78705,0.008,0.005,10,0.2026151
5.78705,0.008,0.007,10,0.1450965
5.78705,0.008,0.014,10,0.07227624
5.78705,0.008,0.029,10,0.03447499
8.680575,0.008,0.0017,10,0.8558416
8.680575,0.008,0.0035,10,0.4294692
8.680575,0.008,0.005,10,0.3024912
8.680575,0.008,0.007,10,0.2169437
8.680575,0.008,0.014,10,0.1088181
8.680575,0.008,0.029,10,0.05211532
8.680575,0.008,0.058,10,0.02565444
11.5741,0.008,0.0035,10,0.5687082
11.5741,0.008,0.005,10,0.4013895
11.5741,0.008,0.007,10,0.2882835
11.5741,0.008,0.014,10,0.1450965
11.5741,0.008,0.058,10,0.03447499
17.36115,0.008,0.0035,10,0.8324551
17.36115,0.008,0.005,10,0.596327
17.36115,0.008,0.007,10,0.4294692
17.36115,0.008,0.014,10,0.2169437
17.36115,0.008,0.029,10,0.1050379
17.36115,0.008,0.058,10,0.05211532
23.1482,0.008,0.005,10,0.7790011
23.1482,0.008,0.007,10,0.5687082
23.1482,0.008,0.014,10,0.2882835
23.1482,0.008,0.029,10,0.1401226
34.7223,0.008,0.007,10,0.8324551
34.7223,0.008,0.014,10,0.4294692
34.7223,0.008,0.029,10,0.2095348
34.7223,0.008,0.058,10,0.1050379
46.2964,0.008,0.014,10,0.5687082
46.2964,0.008,0.029,10,0.2784734
46.2964,0.008,0.058,10,0.1401226
69.4446,0.008,0.014,10,0.8324551
69.4446,0.008,0.029,10,0.414955
69.4446,0.008,0.058,10,0.2095348
92.5928,0.008,0.029,10,0.5496165
92.5928,0.008,0.058,10,0.2784734
115.741,0.008,0.029,10,0.6825058
115.741,0.008,0.058,10,0.3469447
144.67625,0.008,0.029,10,0.8370507
144.67625,0.008,0.058,10,0.4318862
173.6115,0.008,0.058,10,0.5161191
202.54675,0.008,0.058,10,0.5996552
231.482,0.008,0.058,10,0.6825058
289.3525,0.008,0.058,10,0.8370507
0.1736115,0.008,0.00021,12,0.1215485
0.1736115,0.008,0.00042,12,0.06023155
0.1736115,0.008,0.00085,12,0.0294547
0.1736115,0.008,0.0017,12,0.01438795
0.578705,0.008,0.00021,12,0.4006129
0.578705,0.008,0.00042,12,0.2013871
0.578705,0.008,0.00085,12,0.09971947
0.578705,0.008,0.0017,12,0.04949593
0.578705,0.008,0.0035,12,0.02370545
0.578705,0.008,0.005,12,0.01639708
0.578705,0.008,0.007,12,0.01152035
1.15741,0.008,0.00021,12,0.7884485
1.15741,0.008,0.00042,12,0.3995272
1.15741,0.008,0.00085,12,0.1992096
1.15741,0.008,0.0017,12,0.09965115
1.15741,0.008,0.0035,12,0.04806959
1.15741,0.008,0.005,12,0.0334513
1.15741,0.008,0.007,12,0.02370545
1.15741,0.008,0.014,12,0.01152035
1.736115,0.008,0.00042,12,0.5944799
1.736115,0.008,0.0017,12,0.1496007
1.736115,0.008,0.0035,12,0.07243389
1.736115,0.008,0.007,12,0.03588783
1.736115,0.008,0.014,12,0.01761474
2.31482,0.008,0.00042,12,0.7863453
2.31482,0.008,0.00085,12,0.3952424
2.31482,0.008,0.0017,12,0.1990751
2.31482,0.008,0.0035,12,0.09679839
2.31482,0.008,0.005,12,0.067561
2.31482,0.008,0.007,12,0.04806959
2.31482,0.008,0.014,12,0.02370545
2.31482,0.008,0.029,12,0.01109989
3.47223,0.008,0.00085,12,0.5881547
3.47223,0.008,0.0017,12,0.2974222
3.47223,0.008,0.0035,12,0.1453703
3.47223,0.008,0.005,12,0.1016713
3.47223,0.008,0.007,12,0.07243389
3.47223,0.008,0.014,12,0.03588783
3.47223,0.008,0.029,12,0.01698483
5.78705,0.008,0.0017,12,0.4917542
5.78705,0.008,0.0035,12,0.2413541
5.78705,0.008,0.005,12,0.1694376
5.78705,0.008,0.007,12,0.1212551
5.78705,0.008,0.014,12,0.06025168
5.78705,0.008,0.058,12,0.01404439
8.680575,0.008,0.0017,12,0.7303669
8.680575,0.008,0.0035,12,0.3602748
8.680575,0.008,0.005,12,0.2532988
8.680575,0.008,0.007,12,0.1814533
8.680575,0.008,0.014,12,0.09070726
8.680575,0.008,0.058,12,0.02139503
11.5741,0.008,0.0035,12,0.47804
11.5741,0.008,0.005,12,0.3365838
11.5741,0.008,0.007,12,0.2413541
11.5741,0.008,0.014,12,0.1212551
11.5741,0.008,0.029,12,0.05815129
17.36115,0.008,0.0035,12,0.7101914
17.36115,0.008,0.005,12,0.5014563
17.36115,0.008,0.007,12,0.3602748
17.36115,0.008,0.014,12,0.1814533
17.36115,0.008,0.029,12,0.08755667
23.1482,0.008,0.005,12,0.6641156
23.1482,0.008,0.007,12,0.47804
23.1482,0.008,0.014,12,0.2413541
23.1482,0.008,0.029,12,0.1169621
23.1482,0.008,0.058,12,0.05815129
34.7223,0.008,0.007,12,0.7101914
34.7223,0.008,0.014,12,0.3602748
34.7223,0.008,0.029,12,0.1752398
34.7223,0.008,0.058,12,0.08755667
46.2964,0.008,0.014,12,0.47804
46.2964,0.008,0.029,12,0.2331095
46.2964,0.008,0.058,12,0.1169621
69.4446,0.008,0.014,12,0.7101914
69.4446,0.008,0.029,12,0.3480266
69.4446,0.008,0.058,12,0.1752398
92.5928,0.008,0.029,12,0.4618644
92.5928,0.008,0.058,12,0.2331095
115.741,0.008,0.029,12,0.5746427
115.741,0.008,0.058,12,0.2907042
144.67625,0.008,0.029,12,0.7141553
144.67625,0.008,0.058,12,0.362315
173.6115,0.008,0.029,12,0.8457043
173.6115,0.008,0.058,12,0.433505
202.54675,0.008,0.058,12,0.5042793
231.482,0.008,0.058,12,0.5746427
289.3525,0.008,0.058,12,0.7141553
347.223,0.008,0.058,12,0.8457043
0.1736115,0.008,0.00021,16,0.09112955
0.1736115,0.008,0.00042,16,0.04520148
0.1736115,0.008,0.00085,16,0.02211489
0.1736115,0.008,0.0017,16,0.01080994
0.578705,0.008,0.00021,16,0.3027039
0.578705,0.008,0.00042,16,0.1516671
0.578705,0.008,0.00085,16,0.07482215
0.578705,0.008,0.0017,16,0.03714882
0.578705,0.008,0.0035,16,0.01780257
0.578705,0.008,0.005,16,0.01231605
1.15741,0.008,0.00021,16,0.5997965
1.15741,0.008,0.00042,16,0.3018779
1.15741,0.008,0.00085,16,0.1500222
1.15741,0.008,0.0017,16,0.0747709
1.15741,0.008,0.0035,16,0.03607871
1.15741,0.008,0.005,16,0.0251128
1.15741,0.008,0.007,16,0.01780257
1.736115,0.008,0.00021,16,0.8915244
1.736115,0.008,0.00042,16,0.4507054
1.736115,0.008,0.00085,16,0.2244911
1.736115,0.008,0.0017,16,0.1123938
1.736115,0.008,0.0035,16,0.05435462
1.736115,0.008,0.005,16,0.03790695
1.736115,0.008,0.007,16,0.02694045
1.736115,0.008,0.014,16,0.01323187
2.31482,0.008,0.00042,16,0.5981745
2.31482,0.008,0.00085,16,0.2986184
2.31482,0.008,0.0017,16,0.1499206
2.31482,0.008,0.005,16,0.05069942
2.31482,0.008,0.007,16,0.03607871
2.31482,0.008,0.014,16,0.01780257
3.47223,0.008,0.00042,16,0.8891349
3.47223,0.008,0.00085,16,0.4458607
3.47223,0.008,0.0017,16,0.2243394
3.47223,0.008,0.0035,16,0.1091839
3.47223,0.008,0.005,16,0.07628626
3.47223,0.008,0.007,16,0.05435462
3.47223,0.008,0.014,16,0.02694045
3.47223,0.008,0.029,16,0.01275851
5.78705,0.008,0.00085,16,0.73638
5.78705,0.008,0.0017,16,0.3721567
5.78705,0.008,0.0035,16,0.181881
5.78705,0.008,0.005,16,0.1275453
5.78705,0.008,0.007,16,0.09090741
5.78705,0.008,0.014,16,0.04521658
5.78705,0.008,0.029,16,0.0215836
5.78705,0.008,0.058,16,0.01055224
8.680575,0.008,0.0035,16,0.2720364
8.680575,0.008,0.005,16,0.1909192
8.680575,0.008,0.007,16,0.1366139
8.680575,0.008,0.014,16,0.06806188
8.680575,0.008,0.029,16,0.03261247
8.680575,0.008,0.058,16,0.0160699
11.5741,0.008,0.0017,16,0.73589
11.5741,0.008,0.0035,16,0.3616917
11.5741,0.008,0.005,16,0.2540455
11.5741,0.008,0.007,16,0.181881
11.5741,0.008,0.014,16,0.09090741
11.5741,0.008,0.029,16,0.04364104
11.5741,0.008,0.058,16,0.0215836
17.36115,0.008,0.0035,16,0.5395237
17.36115,0.008,0.005,16,0.3795632
17.36115,0.008,0.007,16,0.2720364
17.36115,0.008,0.014,16,0.1366139
17.36115,0.008,0.029,16,0.06569856
17.36115,0.008,0.058,16,0.03261247
23.1482,0.008,0.0035,16,0.7154196
23.1482,0.008,0.005,16,0.5041135
23.1482,0.008,0.007,16,0.3616917
23.1482,0.008,0.014,16,0.181881
23.1482,0.008,0.029,16,0.08775629
23.1482,0.008,0.058,16,0.04364104
34.7223,0.008,0.005,16,0.7503702
34.7223,0.008,0.007,16,0.5395237
34.7223,0.008,0.014,16,0.2720364
34.7223,0.008,0.029,16,0.1319239
34.7223,0.008,0.058,16,0.06569856
46.2964,0.008,0.007,16,0.7154196
46.2964,0.008,0.014,16,0.3616917
46.2964,0.008,0.029,16,0.1756448
46.2964,0.008,0.058,16,0.08775629
69.4446,0.008,0.014,16,0.5395237
69.4446,0.008,0.029,16,0.2627332
69.4446,0.008,0.058,16,0.1319239
92.5928,0.008,0.014,16,0.7154196
92.5928,0.008,0.029,16,0.349355
92.5928,0.008,0.058,16,0.1756448
115.741,0.008,0.014,16,0.889421
115.741,0.008,0.029,16,0.4355149
115.741,0.008,0.058,16,0.2192477
