"Flow_well","Temp_diff","Temp_diff_real","kW_well","Hydr_gradient","Hydr_conductivity","Aqu_thickness","Long_dispersivity","Trans_dispersivity","Iso_width","Iso_distance","Area","Isotherm"
263.1,3,2.85412050113,38.186,0.006,0.00021,16,35,3.5,102.408174151,664.288701392,53094.5323527,2
112.7,3,1.54943663855,16.357,0.006,0.00085,16,35,3.5,13.2559562425,31.2175627201,354.650593831,1
351.8,3,2.35461015137,51.06,0.006,0.00085,16,35,3.5,64.7549726034,414.9758233,22011.8367883,1
591,3,2.63764111176,85.777,0.006,0.00085,16,35,3.5,115.13036732,1208.23112486,113014.469313,1
591,3,2.63764111176,85.777,0.006,0.00085,16,35,3.5,48.5349311213,173.112701799,6820.89063173,2
830.1,3,2.77679303012,120.48,0.006,0.00085,16,35,3.5,75.6056679502,385.622056632,23094.06551,2
1069.3,3,2.85642801279,155.197,0.006,0.00085,16,35,3.5,102.903194043,677.178913392,54336.1526771,2
464.5,3,1.55097827199,67.417,0.006,0.0035,16,35,3.5,13.2874237124,31.3906802099,357.346667052,1
1452.3,3,2.35687819909,210.785,0.006,0.0035,16,35,3.5,64.9302631779,417.933544586,22239.5230038,1
2440.1,3,2.63939091095,354.153,0.006,0.0035,16,35,3.5,115.41138377,1217.56578251,114162.048283,1
2440.1,3,2.63939091095,354.153,0.006,0.0035,16,35,3.5,48.7263256289,174.734805917,6909.46501729,2
3427.9,3,2.77817203683,497.522,0.006,0.0035,16,35,3.5,75.8799571838,389.119245995,23379.6764272,2
4415.7,3,2.85748227611,640.89,0.006,0.0035,16,35,3.5,103.246352752,682.841883231,54971.4924992,2
929,3,1.55117843333,134.834,0.006,0.007,16,35,3.5,13.2909372644,31.4131083328,357.680382859,1
2907.1,3,2.35757359039,421.933,0.006,0.007,16,35,3.5,64.9986054863,419.204752364,22314.9863858,1
4885.3,3,2.63999602428,709.047,0.006,0.007,16,35,3.5,115.541762777,1220.80490606,114593.159125,1
4885.3,3,2.63999602428,709.047,0.006,0.007,16,35,3.5,48.8038458287,175.298808404,6941.96225425,2
6863.4,3,2.77865136246,996.146,0.006,0.007,16,35,3.5,75.993819032,390.261122959,23485.2562168,2
8841.5,3,2.85785834247,1283.245,0.006,0.007,16,35,3.5,103.395462657,684.932874682,55213.3863885,2
7697.2,3,1.55133282767,1117.163,0.006,0.058,16,35,3.5,13.2933363375,31.4303865418,357.928306087,1
24150.9,3,2.3593430306,3505.235,0.006,0.058,16,35,3.5,65.1995444702,421.753213334,22517.6009032,1
40604.6,3,2.64154527095,5893.307,0.006,0.058,16,35,3.5,115.924915409,1229.10382436,115752.541847,1
40604.6,3,2.64154527095,5893.307,0.006,0.058,16,35,3.5,49.0196785702,176.74615486,7028.68348552,2
57058.3,3,2.77990335536,8281.378,0.006,0.058,16,35,3.5,76.3196031869,393.588149701,23771.563343,2
73512,3,2.85885077605,10669.45,0.006,0.058,16,35,3.5,103.827378192,690.804404326,55875.9920843,2
27.8,5,4.86324056986,6.725,0.006,0.00021,16,5,0.5,38.0228110005,849.997225517,26036.6098668,1
27.8,5,4.86324056986,6.725,0.006,0.00021,16,5,0.5,18.2679806681,183.498829045,2710.81849104,2
27.8,5,4.86324056986,6.725,0.006,0.00021,16,5,0.5,11.313262604,59.6806009708,550.660400947,3
27.8,5,4.86324056986,6.725,0.006,0.00021,16,5,0.5,6.32845055652,16.1282557794,84.9728476873,4
31.7,5,4.94302510979,7.668,0.006,0.00021,16,5,0.5,43.446249105,1107.843995,38767.1601819,1
31.7,5,4.94302510979,7.668,0.006,0.00021,16,5,0.5,21.0530055371,240.907430088,4104.81528593,2
31.7,5,4.94302510979,7.668,0.006,0.00021,16,5,0.5,13.234420061,79.6685461061,857.393963738,3
31.7,5,4.94302510979,7.668,0.006,0.00021,16,5,0.5,7.83127185188,24.1423787669,150.220460284,4
35.5,5,5.00472684311,8.587,0.006,0.00021,16,5,0.5,48.7122531944,1391.41114374,54591.8676231,1
35.5,5,5.00472684311,8.587,0.006,0.00021,16,5,0.5,23.7343590791,304.406861838,5864.12501946,2
35.5,5,5.00472684311,8.587,0.006,0.00021,16,5,0.5,15.1031423172,104.795573523,1249.71447265,3
35.5,5,5.00472684311,8.587,0.006,0.00021,16,5,0.5,9.28306217242,32.6848341558,238.099655368,4
39.4,5,5.05566930328,9.531,0.006,0.00021,16,5,0.5,54.0896184658,1715.5300256,74758.101773,1
39.4,5,5.05566930328,9.531,0.006,0.00021,16,5,0.5,26.5090381768,378.188423912,8122.5763021,2
39.4,5,5.05566930328,9.531,0.006,0.00021,16,5,0.5,17.0424108579,131.335767649,1764.5264422,3
39.4,5,5.05566930328,9.531,0.006,0.00021,16,5,0.5,10.7785465268,42.2694174307,357.521191459,4
43.3,5,5.09725515869,10.474,0.006,0.00021,16,5,0.5,29.2671924549,459.096909505,10901.6783889,2
43.3,5,5.09725515869,10.474,0.006,0.00021,16,5,0.5,18.9619007858,160.308518897,2404.07013816,3
43.3,5,5.09725515869,10.474,0.006,0.00021,16,5,0.5,12.2861097376,52.2778022105,509.879021047,4
112.7,5,4.88943961722,27.262,0.006,0.00085,16,5,0.5,38.0610473735,927.539060942,28422.5493245,1
112.7,5,4.88943961722,27.262,0.006,0.00085,16,5,0.5,18.3635868123,200.816648004,2979.06323157,2
112.7,5,4.88943961722,27.262,0.006,0.00085,16,5,0.5,11.4847074126,65.7279485092,612.823235065,3
112.7,5,4.88943961722,27.262,0.006,0.00085,16,5,0.5,6.60397910601,18.6740789769,99.7671191672,4
128.3,5,4.96518671446,31.036,0.006,0.00085,16,5,0.5,43.4020929513,1204.13321335,42088.6458141,1
128.3,5,4.96518671446,31.036,0.006,0.00085,16,5,0.5,21.0999513142,262.235807294,4483.90712384,2
128.3,5,4.96518671446,31.036,0.006,0.00085,16,5,0.5,13.3803300958,89.5899093547,945.043171986,3
128.3,5,4.96518671446,31.036,0.006,0.00085,16,5,0.5,8.09786165937,26.6075019694,172.541152695,4
143.9,5,5.02517524874,34.809,0.006,0.00085,16,5,0.5,48.7201863824,1516.68809407,59524.8893267,1
143.9,5,5.02517524874,34.809,0.006,0.00085,16,5,0.5,23.813614876,332.605240533,6430.26124548,2
143.9,5,5.02517524874,34.809,0.006,0.00085,16,5,0.5,15.2776773116,115.11874459,1384.0741306,3
143.9,5,5.02517524874,34.809,0.006,0.00085,16,5,0.5,9.56697226879,35.6749069143,272.121490291,4
159.6,5,5.0735264532,38.607,0.006,0.00085,16,5,0.5,54.0622486047,1868.88156438,81320.6882091,1
159.6,5,5.0735264532,38.607,0.006,0.00085,16,5,0.5,26.5722215765,413.082364817,8882.4319547,2
159.6,5,5.0735264532,38.607,0.006,0.00085,16,5,0.5,17.2049872858,144.214758945,1946.46257972,3
159.6,5,5.0735264532,38.607,0.006,0.00085,16,5,0.5,11.0689813937,47.4501024549,404.302248793,4
175.2,5,5.11276264858,42.381,0.006,0.00085,16,5,0.5,29.2874889897,498.911946239,11869.420373,2
175.2,5,5.11276264858,42.381,0.006,0.00085,16,5,0.5,19.1070017032,175.890940308,2636.68722668,3
175.2,5,5.11276264858,42.381,0.006,0.00085,16,5,0.5,12.5656800717,58.6610788693,572.151961605,4
464.5,5,4.8964326561,112.362,0.006,0.0035,16,5,0.5,38.090214813,949.758780266,29122.4000259,1
464.5,5,4.8964326561,112.362,0.006,0.0035,16,5,0.5,18.3999161001,203.779239276,3058.47842504,2
464.5,5,4.8964326561,112.362,0.006,0.0035,16,5,0.5,11.5347389353,68.7907288215,630.799354407,3
464.5,5,4.8964326561,112.362,0.006,0.0035,16,5,0.5,6.68100532571,19.0990738505,104.248717523,4
528.2,5,4.97073659178,127.771,0.006,0.0035,16,5,0.5,43.3785654327,1230.05091353,42977.1125264,1
528.2,5,4.97073659178,127.771,0.006,0.0035,16,5,0.5,21.1067024184,268.912074158,4585.7509103,2
528.2,5,4.97073659178,127.771,0.006,0.0035,16,5,0.5,13.4129795567,90.0313942123,968.847177011,3
528.2,5,4.97073659178,127.771,0.006,0.0035,16,5,0.5,8.16028257524,26.9138827648,178.584110012,4
592,5,5.0297474468,143.204,0.006,0.0035,16,5,0.5,48.657783033,1547.12763476,60639.6067968,1
592,5,5.0297474468,143.204,0.006,0.0035,16,5,0.5,23.803346396,339.515236897,6559.33100203,2
592,5,5.0297474468,143.204,0.006,0.0035,16,5,0.5,15.2972834886,117.545643854,1414.39916964,3
592,5,5.0297474468,143.204,0.006,0.0035,16,5,0.5,9.62237834653,37.1739201475,280.332655168,4
655.7,5,5.07698694346,158.613,0.006,0.0035,16,5,0.5,53.9164605639,1926.57188273,82570.7279329,1
655.7,5,5.07698694346,158.613,0.006,0.0035,16,5,0.5,26.519072644,420.403981757,9022.04234403,2
655.7,5,5.07698694346,158.613,0.006,0.0035,16,5,0.5,17.1970022786,146.715076647,1979.04714375,3
655.7,5,5.07698694346,158.613,0.006,0.0035,16,5,0.5,11.1043628913,47.7765049875,413.487704528,4
719.4,5,5.11563625333,174.022,0.006,0.0035,16,5,0.5,29.2092797765,508.326035201,12034.5179318,2
719.4,5,5.11563625333,174.022,0.006,0.0035,16,5,0.5,19.0833846887,179.012288527,2677.83937937,3
719.4,5,5.11563625333,174.022,0.006,0.0035,16,5,0.5,12.5901872583,59.2214849362,583.582037747,4
929,5,4.89752134085,224.723,0.006,0.007,16,5,0.5,38.0922234078,953.276390108,29231.9637069,1
929,5,4.89752134085,224.723,0.006,0.007,16,5,0.5,18.4044143195,206.022358742,3070.80408615,2
929,5,4.89752134085,224.723,0.006,0.007,16,5,0.5,11.5418304023,68.9021377909,633.631287146,3
929,5,4.89752134085,224.723,0.006,0.007,16,5,0.5,6.69277069393,19.1666058083,104.933880602,4
1055.8,5,4.97138826796,255.396,0.006,0.007,16,5,0.5,43.3547357199,1233.15783958,43064.7534397,1
1055.8,5,4.97138826796,255.396,0.006,0.007,16,5,0.5,21.0980048321,269.070203251,4595.9780218,2
1055.8,5,4.97138826796,255.396,0.006,0.007,16,5,0.5,13.4111935252,90.0832862538,971.268585231,3
1055.8,5,4.97138826796,255.396,0.006,0.007,16,5,0.5,8.1650020229,26.9507302838,179.253571266,4
1182.7,5,5.03006565245,286.093,0.006,0.007,16,5,0.5,48.605428136,1549.34846447,60664.1249224,1
1182.7,5,5.03006565245,286.093,0.006,0.007,16,5,0.5,23.779691366,339.629609467,6562.70372683,2
1182.7,5,5.03006565245,286.093,0.006,0.007,16,5,0.5,15.2847684448,117.713999594,1415.35667271,3
1182.7,5,5.03006565245,286.093,0.006,0.007,16,5,0.5,9.61936220411,37.2018208861,280.720634864,4
1309.6,5,5.0771447679,316.79,0.006,0.007,16,5,0.5,53.8433695995,1927.44380177,82598.1876982,1
1309.6,5,5.0771447679,316.79,0.006,0.007,16,5,0.5,26.4847843402,420.540614758,9019.07513639,2
1309.6,5,5.0771447679,316.79,0.006,0.007,16,5,0.5,17.1778414731,146.859532434,1978.57822895,3
1309.6,5,5.0771447679,316.79,0.006,0.007,16,5,0.5,11.0960253846,47.79416856,413.567571204,4
1436.4,5,5.11565673989,347.462,0.006,0.007,16,5,0.5,29.1622195594,508.378733865,12019.2389502,2
1436.4,5,5.11565673989,347.462,0.006,0.007,16,5,0.5,19.0553953631,179.083681243,2674.61215812,3
1436.4,5,5.11565673989,347.462,0.006,0.007,16,5,0.5,12.5751115178,59.2398857251,583.00079191,4
7697.2,5,4.89846195206,1861.938,0.006,0.058,16,5,0.5,38.0927028124,956.236930805,29327.0727218,1
7697.2,5,4.89846195206,1861.938,0.006,0.058,16,5,0.5,18.4081753471,206.284070337,3081.40206063,2
7697.2,5,4.89846195206,1861.938,0.006,0.058,16,5,0.5,11.5476667903,68.9983887304,636.081196664,3
7697.2,5,4.89846195206,1861.938,0.006,0.058,16,5,0.5,6.70281165965,19.2253119205,105.530552278,4
8733.5,5,4.97133182974,2112.617,0.006,0.058,16,5,0.5,43.2833381266,1233.05387155,42990.0074671,1
8733.5,5,4.97133182974,2112.617,0.006,0.058,16,5,0.5,21.0642581012,269.064635447,4588.06688186,2
8733.5,5,4.97133182974,2112.617,0.006,0.058,16,5,0.5,13.3915945332,90.0804002952,969.646854705,3
8733.5,5,4.97133182974,2112.617,0.006,0.058,16,5,0.5,8.15530632741,26.9490488757,178.988991404,4
9769.8,5,5.02934252421,2363.297,0.006,0.058,16,5,0.5,48.4588080551,1545.16920598,60310.0940715,1
9769.8,5,5.02934252421,2363.297,0.006,0.058,16,5,0.5,23.7070185067,339.409457743,6523.40406747,2
9769.8,5,5.02934252421,2363.297,0.006,0.058,16,5,0.5,15.2365939832,117.395880514,1406.65794998,3
9769.8,5,5.02934252421,2363.297,0.006,0.058,16,5,0.5,9.588298724,37.1500978601,278.809108053,4
10806,5,5.0759973722,2613.951,0.006,0.058,16,5,0.5,53.6209047733,1922.57126312,81789.6996529,1
10806,5,5.0759973722,2613.951,0.006,0.058,16,5,0.5,26.3731498637,416.939630325,8934.18033,2
10806,5,5.0759973722,2613.951,0.006,0.058,16,5,0.5,17.1042019008,146.085190366,1959.62998731,3
10806,5,5.0759973722,2613.951,0.006,0.058,16,5,0.5,11.0442144054,47.6984790056,409.092983621,4
11842.3,5,5.11428158403,2864.63,0.006,0.058,16,5,0.5,29.0136060141,504.97482768,11875.1691014,2
11842.3,5,5.11428158403,2864.63,0.006,0.058,16,5,0.5,18.9556869192,177.680978787,2641.14810654,3
11842.3,5,5.11428158403,2864.63,0.006,0.058,16,5,0.5,12.5030385574,58.9318628205,574.930255319,4
27.8,5,4.13629390911,6.725,0.006,0.00021,16,10,1,37.0730497498,441.421473556,13247.7523157,1
27.8,5,4.13629390911,6.725,0.006,0.00021,16,10,1,16.7582091529,89.907197449,1236.84740375,2
27.8,5,4.13629390911,6.725,0.006,0.00021,16,10,1,9.2342397385,25.1798426105,197.730054719,3
36.1,5,4.37850788134,8.733,0.006,0.00021,16,10,1,48.779457427,749.434971366,29566.4811646,1
36.1,5,4.37850788134,8.733,0.006,0.00021,16,10,1,22.7478139828,156.982321923,2917.57495581,2
36.1,5,4.37850788134,8.733,0.006,0.00021,16,10,1,13.3379349092,48.0857703229,528.471077075,3
44.3,5,4.54408531105,10.716,0.006,0.00021,16,10,1,60.2399255396,1134.94654105,55152.1837991,1
44.3,5,4.54408531105,10.716,0.006,0.00021,16,10,1,28.629493899,241.642049235,5644.41770203,2
44.3,5,4.54408531105,10.716,0.006,0.00021,16,10,1,17.3679842733,77.1689867407,1093.75742524,3
44.3,5,4.54408531105,10.716,0.006,0.00021,16,10,1,8.51708941813,16.8043545444,121.859284614,4
52.6,5,4.66572385531,12.724,0.006,0.00021,16,10,1,71.7345535514,1603.08385409,92748.3751697,1
52.6,5,4.66572385531,12.724,0.006,0.00021,16,10,1,34.5980575287,346.745711954,9752.08889783,2
52.6,5,4.66572385531,12.724,0.006,0.00021,16,10,1,21.4503150844,115.442051995,1977.02589786,3
52.6,5,4.66572385531,12.724,0.006,0.00021,16,10,1,11.8672842606,30.1407114426,293.147595165,4
60.9,5,4.75688519763,14.732,0.006,0.00021,16,10,1,40.5112622498,470.374188463,15479.8355378,2
60.9,5,4.75688519763,14.732,0.006,0.00021,16,10,1,25.5402614233,159.663478958,3244.04294653,3
60.9,5,4.75688519763,14.732,0.006,0.00021,16,10,1,15.110229448,45.2656051339,561.58655177,4
112.7,5,4.15802272352,27.262,0.006,0.00085,16,10,1,37.1256914484,460.677504861,13874.0241644,1
112.7,5,4.15802272352,27.262,0.006,0.00085,16,10,1,16.8679542671,94.9302937143,1303.56020494,2
112.7,5,4.15802272352,27.262,0.006,0.00085,16,10,1,9.38348095004,26.8109610004,211.65238343,3
146.2,5,4.39627385726,35.366,0.006,0.00085,16,10,1,48.7701339746,782.730477923,30844.2555589,1
146.2,5,4.39627385726,35.366,0.006,0.00085,16,10,1,22.829082994,164.232651979,3058.00933184,2
146.2,5,4.39627385726,35.366,0.006,0.00085,16,10,1,13.4737771016,51.3147427833,559.078418334,3
179.6,5,4.56017285636,43.445,0.006,0.00085,16,10,1,60.2703111108,1186.83305258,57701.1072282,1
179.6,5,4.56017285636,43.445,0.006,0.00085,16,10,1,28.7256699308,253.448780743,5930.60018253,2
179.6,5,4.56017285636,43.445,0.006,0.00085,16,10,1,17.5285881405,80.9060736554,1158.04779992,3
179.6,5,4.56017285636,43.445,0.006,0.00085,16,10,1,8.81154231429,18.2259290212,135.946489428,4
213.1,5,4.67921286042,51.548,0.006,0.00085,16,10,1,71.6989675329,1673.80193929,96794.1011314,1
213.1,5,4.67921286042,51.548,0.006,0.00085,16,10,1,34.6576546272,362.506760856,10213.0828376,2
213.1,5,4.67921286042,51.548,0.006,0.00085,16,10,1,21.5986006547,121.041945526,2083.28730065,3
213.1,5,4.67921286042,51.548,0.006,0.00085,16,10,1,12.1379998137,32.2211594458,318.50493062,4
246.5,5,4.76811382348,59.628,0.006,0.00085,16,10,1,40.5274904175,491.395214755,16157.1534129,2
246.5,5,4.76811382348,59.628,0.006,0.00085,16,10,1,25.6673046619,167.133448693,3403.09793367,3
246.5,5,4.76811382348,59.628,0.006,0.00085,16,10,1,15.3522051176,48.2163615137,601.578175067,4
464.5,5,4.16398992056,112.362,0.006,0.0035,16,10,1,37.1567021158,466.615885083,14058.9947155,1
464.5,5,4.16398992056,112.362,0.006,0.0035,16,10,1,16.9055145829,96.1769233697,1323.31895583,2
464.5,5,4.16398992056,112.362,0.006,0.0035,16,10,1,9.4283542644,27.0317448924,215.75662879,3
602,5,4.40058909511,145.623,0.006,0.0035,16,10,1,48.7561160904,790.581347989,31160.0563423,1
602,5,4.40058909511,145.623,0.006,0.0035,16,10,1,22.8436769124,166.844766678,3092.45547115,2
602,5,4.40058909511,145.623,0.006,0.0035,16,10,1,13.5036444677,51.6214341341,566.830332738,3
739.5,5,4.56385009737,178.884,0.006,0.0035,16,10,1,60.2467220662,1199.1567727,58276.9631503,1
739.5,5,4.56385009737,178.884,0.006,0.0035,16,10,1,28.7346424911,256.026222219,5995.26835353,2
739.5,5,4.56385009737,178.884,0.006,0.0035,16,10,1,17.5583830387,82.9307148837,1172.84230254,3
739.5,5,4.56385009737,178.884,0.006,0.0035,16,10,1,8.87446840209,18.6053487975,139.2958383,4
877,5,4.68207907514,212.145,0.006,0.0035,16,10,1,71.6310574648,1689.41713854,97605.3107381,1
877,5,4.68207907514,212.145,0.006,0.0035,16,10,1,34.6411529664,366.096397809,10306.9803516,2
877,5,4.68207907514,212.145,0.006,0.0035,16,10,1,21.6133961085,122.365118311,2105.38901673,3
877,5,4.68207907514,212.145,0.006,0.0035,16,10,1,12.1883775227,32.6831609298,323.948917712,4
1014.5,5,4.77063186513,245.406,0.006,0.0035,16,10,1,40.5072411114,495.611647696,16305.9066033,2
1014.5,5,4.77063186513,245.406,0.006,0.0035,16,10,1,25.6822204043,168.842471768,3438.40101111,3
1014.5,5,4.77063186513,245.406,0.006,0.0035,16,10,1,15.3997726874,48.5241163619,610.471304118,4
929,5,4.16488697835,224.723,0.006,0.007,16,10,1,37.1592579639,467.377296758,14086.3329422,1
929,5,4.16488697835,224.723,0.006,0.007,16,10,1,16.9101562008,96.3643979934,1326.25343864,2
929,5,4.16488697835,224.723,0.006,0.007,16,10,1,9.43465234749,27.0651305994,216.370346781,3
1203.7,5,4.40114708089,291.173,0.006,0.007,16,10,1,48.7456546202,792.767283903,31195.8357544,1
1203.7,5,4.40114708089,291.173,0.006,0.007,16,10,1,22.8417215401,167.072722651,3096.44289766,2
1203.7,5,4.40114708089,291.173,0.006,0.007,16,10,1,13.5056048229,51.661296628,567.768555609,3
1478.3,5,4.56416184918,357.598,0.006,0.007,16,10,1,60.2194032221,1200.24221047,58303.2126791,1
1478.3,5,4.56416184918,357.598,0.006,0.007,16,10,1,28.7240430796,256.252369029,5998.52354571,2
1478.3,5,4.56416184918,357.598,0.006,0.007,16,10,1,17.5547621217,82.962578227,1173.69434151,3
1478.3,5,4.56416184918,357.598,0.006,0.007,16,10,1,8.87777816325,18.6298478535,139.555669893,4
1752.9,5,4.68224806781,424.023,0.006,0.007,16,10,1,71.5872305044,1690.423435,97603.4955097,1
1752.9,5,4.68224806781,424.023,0.006,0.007,16,10,1,34.6216711055,367.349503857,10307.3748081,2
1752.9,5,4.68224806781,424.023,0.006,0.007,16,10,1,21.6041187236,122.450021851,2105.75506868,3
1752.9,5,4.68224806781,424.023,0.006,0.007,16,10,1,12.1870847326,32.7132750089,324.161157584,4
2027.6,5,4.77073809515,490.473,0.006,0.007,16,10,1,40.4813332806,495.952565614,16303.3264628,2
2027.6,5,4.77073809515,490.473,0.006,0.007,16,10,1,25.6686188025,168.930646994,3438.11747121,3
2027.6,5,4.77073809515,490.473,0.006,0.007,16,10,1,15.3953129237,48.5409051595,610.602700771,4
7697.2,5,4.16564757599,1861.938,0.006,0.058,16,10,1,37.1605910376,468.108219997,14109.2543226,1
7697.2,5,4.16564757599,1861.938,0.006,0.058,16,10,1,16.9136256956,96.5232275967,1328.70337247,2
7697.2,5,4.16564757599,1861.938,0.006,0.058,16,10,1,9.43978197276,27.0935108134,216.887465301,3
9965,5,4.40109990013,2410.515,0.006,0.058,16,10,1,48.7046313515,792.749514847,31166.9159504,1
9965,5,4.40109990013,2410.515,0.006,0.058,16,10,1,22.8233467545,167.058914692,3093.62549632,2
9965,5,4.40109990013,2410.515,0.006,0.058,16,10,1,13.4962678904,51.6590569728,567.278791478,3
12232.8,5,4.56378010575,2959.092,0.006,0.058,16,10,1,60.1408758069,1199.05586824,58169.7820116,1
12232.8,5,4.56378010575,2959.092,0.006,0.058,16,10,1,28.6862328947,256.001305188,5984.47049185,2
12232.8,5,4.56378010575,2959.092,0.006,0.058,16,10,1,17.5319558822,82.9277189137,1170.83992607,3
12232.8,5,4.56378010575,2959.092,0.006,0.058,16,10,1,8.8644228399,18.60393277,139.098523014,4
14500.6,5,4.68170982825,3507.668,0.006,0.058,16,10,1,71.4715690695,1687.72781713,97290.027478,1
14500.6,5,4.68170982825,3507.668,0.006,0.058,16,10,1,34.5650061341,365.612688571,10273.2376889,2
14500.6,5,4.68170982825,3507.668,0.006,0.058,16,10,1,21.5687328719,122.22274477,2098.39240429,3
14500.6,5,4.68170982825,3507.668,0.006,0.058,16,10,1,12.1640245337,32.6349217539,322.775668179,4
16768.4,5,4.7700963083,4056.245,0.006,0.058,16,10,1,40.4032878641,494.922411291,16235.1082032,2
16768.4,5,4.7700963083,4056.245,0.006,0.058,16,10,1,25.6175773583,168.530375167,3423.1680415,3
16768.4,5,4.7700963083,4056.245,0.006,0.058,16,10,1,15.3617824715,48.4668587313,607.529934307,4
27.8,5,3.28917628345,6.725,0.006,0.00021,16,20,2,34.379261299,219.677129061,6218.79300264,1
27.8,5,3.28917628345,6.725,0.006,0.00021,16,20,2,13.4955363635,39.832359614,449.452565795,2
41.8,5,3.76314585935,10.111,0.006,0.00021,16,20,2,54.6064672676,508.455142072,22604.6390553,1
41.8,5,3.76314585935,10.111,0.006,0.00021,16,20,2,23.6869051256,100.944487102,1969.32188137,2
41.8,5,3.76314585935,10.111,0.006,0.00021,16,20,2,11.8316478213,24.3077541978,249.345275598,3
55.9,5,4.06736155737,13.522,0.006,0.00021,16,20,2,74.6111582993,918.508477256,55499.1379343,1
55.9,5,4.06736155737,13.522,0.006,0.00021,16,20,2,33.9691884562,189.169254229,5268.11838364,2
55.9,5,4.06736155737,13.522,0.006,0.00021,16,20,2,18.89768653,53.7897113089,852.766505049,3
69.9,5,4.27525465895,16.909,0.006,0.00021,16,20,2,94.1648115912,1441.06079835,109679.00163,1
69.9,5,4.27525465895,16.909,0.006,0.00021,16,20,2,44.1307717252,304.792762818,10968.8060796,2
69.9,5,4.27525465895,16.909,0.006,0.00021,16,20,2,25.8434884425,93.5961629484,1980.87570793,3
83.9,5,4.42596415284,20.295,0.006,0.00021,16,20,2,54.2254299029,447.824841363,19738.195083,2
83.9,5,4.42596415284,20.295,0.006,0.00021,16,20,2,32.8067445021,143.990097805,3810.95214781,3
112.7,5,3.30292950748,27.262,0.006,0.00085,16,20,2,34.4558634375,224.369987529,6374.2171466,1
112.7,5,3.30292950748,27.262,0.006,0.00085,16,20,2,13.5946716678,40.8876203748,464.544130258,2
169.5,5,3.77578308469,41.002,0.006,0.00085,16,20,2,54.6781332693,520.146469477,23160.4113732,1
169.5,5,3.77578308469,41.002,0.006,0.00085,16,20,2,23.7959568796,103.538629409,2027.01551856,2
169.5,5,3.77578308469,41.002,0.006,0.00085,16,20,2,11.9842877026,24.9615911374,260.826096619,3
226.3,5,4.07685339957,54.742,0.006,0.00085,16,20,2,74.5389272953,936.860656617,56540.273792,1
226.3,5,4.07685339957,54.742,0.006,0.00085,16,20,2,34.0127044536,193.484946873,5383.64778912,2
226.3,5,4.07685339957,54.742,0.006,0.00085,16,20,2,19.0093486357,55.2803104761,878.051355243,3
283,5,4.28364064305,68.457,0.006,0.00085,16,20,2,94.0601504719,1469.87016507,111726.761207,1
283,5,4.28364064305,68.457,0.006,0.00085,16,20,2,44.1550862407,311.64371266,11201.3606322,2
283,5,4.28364064305,68.457,0.006,0.00085,16,20,2,25.9529748465,96.1374921592,2033.33243034,3
339.8,5,4.43359453986,82.197,0.006,0.00085,16,20,2,54.2523952987,457.21957186,20167.5340402,2
339.8,5,4.43359453986,82.197,0.006,0.00085,16,20,2,32.9197189619,147.362392311,3909.28961574,3
464.5,5,3.3069646692,112.362,0.006,0.0035,16,20,2,34.4934225294,225.805333691,6424.21208454,1
464.5,5,3.3069646692,112.362,0.006,0.0035,16,20,2,13.6291636312,41.2093847091,469.255019991,2
698,5,3.77845942118,168.845,0.006,0.0035,16,20,2,54.6691921811,522.982719532,23269.5779096,1
698,5,3.77845942118,168.845,0.006,0.0035,16,20,2,23.8100173854,104.09821839,2038.75930041,2
698,5,3.77845942118,168.845,0.006,0.0035,16,20,2,12.0129881956,25.0883210693,263.224944542,3
931.4,5,4.07867553914,225.304,0.006,0.0035,16,20,2,74.4772724261,940.416366637,56706.1371274,1
931.4,5,4.07867553914,225.304,0.006,0.0035,16,20,2,33.9998796595,193.843562689,5402.70281201,2
931.4,5,4.07867553914,225.304,0.006,0.0035,16,20,2,19.0207260569,55.4627100379,882.461339413,3
1164.8,5,4.28525545354,281.763,0.006,0.0035,16,20,2,93.9794571191,1475.53739279,112058.560835,1
1164.8,5,4.28525545354,281.763,0.006,0.0035,16,20,2,44.1334834305,312.517081796,11240.0665639,2
1164.8,5,4.28525545354,281.763,0.006,0.0035,16,20,2,25.9604554085,96.5756130031,2042.45143647,3
1398.3,5,4.43485082225,338.246,0.006,0.0035,16,20,2,54.2073241314,459.103430106,20221.6798563,2
1398.3,5,4.43485082225,338.246,0.006,0.0035,16,20,2,32.9129297459,147.240301995,3922.78502565,3
929,5,3.3075347687,224.723,0.006,0.007,16,20,2,34.4967739556,226.209003982,6430.91966828,1
929,5,3.3075347687,224.723,0.006,0.007,16,20,2,13.6333733371,41.2548036028,469.899250227,2
1395.6,5,3.77865610741,337.593,0.006,0.007,16,20,2,54.6551051991,523.124813348,23271.766243,1
1395.6,5,3.77865610741,337.593,0.006,0.007,16,20,2,23.8057712482,104.139851006,2039.14556474,2
1395.6,5,3.77865610741,337.593,0.006,0.007,16,20,2,12.0130621258,25.0977439477,263.352126246,3
1862.2,5,4.07881023269,450.463,0.006,0.007,16,20,2,74.4545755235,940.679368034,56704.8040025,1
1862.2,5,4.07881023269,450.463,0.006,0.007,16,20,2,33.9912393149,194.010711621,5402.88641689,2
1862.2,5,4.07881023269,450.463,0.006,0.007,16,20,2,19.018016669,55.4765408643,882.612409831,3
2328.7,5,4.28531437341,563.308,0.006,0.007,16,20,2,93.944106205,1475.75401327,112033.276092,1
